,Region,State,Lat,Long,Date,Confirmed,Deaths,Recovered,still infected
1792,China,Guangxi,23.8298,108.7881,2020-01-28,51,0,2,49
1793,China,Guangxi,23.8298,108.7881,2020-01-29,58,0,2,56
1794,China,Guangxi,23.8298,108.7881,2020-01-30,78,0,2,76
1795,China,Guangxi,23.8298,108.7881,2020-01-31,87,0,2,85
1796,China,Guangxi,23.8298,108.7881,2020-02-01,100,0,2,98
1797,China,Guangxi,23.8298,108.7881,2020-02-02,111,0,2,109
1798,China,Guangxi,23.8298,108.7881,2020-02-03,127,0,7,120
1799,China,Guangxi,23.8298,108.7881,2020-02-04,139,0,10,129
1800,China,Guangxi,23.8298,108.7881,2020-02-05,150,0,13,137
1801,China,Guangxi,23.8298,108.7881,2020-02-06,168,0,14,154
1802,China,Guangxi,23.8298,108.7881,2020-02-07,172,0,17,155
1803,China,Guangxi,23.8298,108.7881,2020-02-08,183,0,17,166
1804,China,Guangxi,23.8298,108.7881,2020-02-09,195,1,18,176
1805,China,Guangxi,23.8298,108.7881,2020-02-10,210,1,24,185
1806,China,Guangxi,23.8298,108.7881,2020-02-11,215,1,33,181
1807,China,Guangxi,23.8298,108.7881,2020-02-12,222,1,32,189
1808,China,Guangxi,23.8298,108.7881,2020-02-13,222,2,33,187
1809,China,Guangxi,23.8298,108.7881,2020-02-14,226,2,36,188
1810,China,Guangxi,23.8298,108.7881,2020-02-15,235,2,44,189
1811,China,Guangxi,23.8298,108.7881,2020-02-16,237,2,49,186
1812,China,Guangxi,23.8298,108.7881,2020-02-17,238,2,53,183
1813,China,Guangxi,23.8298,108.7881,2020-02-18,242,2,69,171
1814,China,Guangxi,23.8298,108.7881,2020-02-19,244,2,86,156
1815,China,Guangxi,23.8298,108.7881,2020-02-20,245,2,90,153
1816,China,Guangxi,23.8298,108.7881,2020-02-21,246,2,97,147
1817,China,Guangxi,23.8298,108.7881,2020-02-22,249,2,104,143
1818,China,Guangxi,23.8298,108.7881,2020-02-23,249,2,106,141
1819,China,Guangxi,23.8298,108.7881,2020-02-24,251,2,112,137
1820,China,Guangxi,23.8298,108.7881,2020-02-25,252,2,134,116
1821,China,Guangxi,23.8298,108.7881,2020-02-26,252,2,147,103
1822,China,Guangxi,23.8298,108.7881,2020-02-27,252,2,161,89
1823,China,Guangxi,23.8298,108.7881,2020-02-28,252,2,168,82
1824,China,Guangxi,23.8298,108.7881,2020-02-29,252,2,176,74
1825,China,Guangxi,23.8298,108.7881,2020-03-01,252,2,181,69
1826,China,Guangxi,23.8298,108.7881,2020-03-02,252,2,192,58
1827,China,Guangxi,23.8298,108.7881,2020-03-03,252,2,202,48
1828,China,Guangxi,23.8298,108.7881,2020-03-04,252,2,210,40
1829,China,Guangxi,23.8298,108.7881,2020-03-05,252,2,214,36
1830,China,Guangxi,23.8298,108.7881,2020-03-06,252,2,217,33
1831,China,Guangxi,23.8298,108.7881,2020-03-07,252,2,218,32
1832,China,Guangxi,23.8298,108.7881,2020-03-08,252,2,223,27
1833,China,Guizhou,26.8154,106.8748,2020-01-22,1,0,0,1
1834,China,Guizhou,26.8154,106.8748,2020-01-23,3,0,0,3
1835,China,Guizhou,26.8154,106.8748,2020-01-24,3,0,0,3
1836,China,Guizhou,26.8154,106.8748,2020-01-25,4,0,0,4
1837,China,Guizhou,26.8154,106.8748,2020-01-26,5,0,0,5
1838,China,Guizhou,26.8154,106.8748,2020-01-27,7,0,0,7
1839,China,Guizhou,26.8154,106.8748,2020-01-28,9,0,0,9
1840,China,Guizhou,26.8154,106.8748,2020-01-29,9,0,1,8
1841,China,Guizhou,26.8154,106.8748,2020-01-30,12,0,1,11
1842,China,Guizhou,26.8154,106.8748,2020-01-31,29,0,2,27
1843,China,Guizhou,26.8154,106.8748,2020-02-01,29,0,2,27
1844,China,Guizhou,26.8154,106.8748,2020-02-02,38,0,2,36
1845,China,Guizhou,26.8154,106.8748,2020-02-03,46,0,2,44
1846,China,Guizhou,26.8154,106.8748,2020-02-04,58,0,2,56
1847,China,Guizhou,26.8154,106.8748,2020-02-05,64,1,9,54
1848,China,Guizhou,26.8154,106.8748,2020-02-06,71,1,6,64
1849,China,Guizhou,26.8154,106.8748,2020-02-07,81,1,6,74
1850,China,Guizhou,26.8154,106.8748,2020-02-08,89,1,7,81
1851,China,Guizhou,26.8154,106.8748,2020-02-09,99,1,7,91
1852,China,Guizhou,26.8154,106.8748,2020-02-10,109,1,10,98
1853,China,Guizhou,26.8154,106.8748,2020-02-11,127,1,17,109
1854,China,Guizhou,26.8154,106.8748,2020-02-12,133,1,18,114
1855,China,Guizhou,26.8154,106.8748,2020-02-13,135,1,27,107
1856,China,Guizhou,26.8154,106.8748,2020-02-14,140,1,28,111
1857,China,Guizhou,26.8154,106.8748,2020-02-15,143,1,41,101
1858,China,Guizhou,26.8154,106.8748,2020-02-16,144,1,46,97
1859,China,Guizhou,26.8154,106.8748,2020-02-17,146,1,57,88
1860,China,Guizhou,26.8154,106.8748,2020-02-18,146,2,66,78
1861,China,Guizhou,26.8154,106.8748,2020-02-19,146,2,70,74
1862,China,Guizhou,26.8154,106.8748,2020-02-20,146,2,72,72
1863,China,Guizhou,26.8154,106.8748,2020-02-21,146,2,77,67
1864,China,Guizhou,26.8154,106.8748,2020-02-22,146,2,90,54
1865,China,Guizhou,26.8154,106.8748,2020-02-23,146,2,102,42
1866,China,Guizhou,26.8154,106.8748,2020-02-24,146,2,102,42
1867,China,Guizhou,26.8154,106.8748,2020-02-25,146,2,104,40
1868,China,Guizhou,26.8154,106.8748,2020-02-26,146,2,104,40
1869,China,Guizhou,26.8154,106.8748,2020-02-27,146,2,112,32
1870,China,Guizhou,26.8154,106.8748,2020-02-28,146,2,112,32
1871,China,Guizhou,26.8154,106.8748,2020-02-29,146,2,112,32
1872,China,Guizhou,26.8154,106.8748,2020-03-01,146,2,112,32
1873,China,Guizhou,26.8154,106.8748,2020-03-02,146,2,114,30
1874,China,Guizhou,26.8154,106.8748,2020-03-03,146,2,114,30
1875,China,Guizhou,26.8154,106.8748,2020-03-04,146,2,114,30
1876,China,Guizhou,26.8154,106.8748,2020-03-05,146,2,114,30
1877,China,Guizhou,26.8154,106.8748,2020-03-06,146,2,114,30
1878,China,Guizhou,26.8154,106.8748,2020-03-07,146,2,115,29
1879,China,Guizhou,26.8154,106.8748,2020-03-08,146,2,117,27
1880,China,Hainan,19.1959,109.7453,2020-01-22,4,0,0,4
1881,China,Hainan,19.1959,109.7453,2020-01-23,5,0,0,5
1882,China,Hainan,19.1959,109.7453,2020-01-24,8,0,0,8
1883,China,Hainan,19.1959,109.7453,2020-01-25,19,0,0,19
1884,China,Hainan,19.1959,109.7453,2020-01-26,22,0,0,22
1885,China,Hainan,19.1959,109.7453,2020-01-27,33,1,0,32
1886,China,Hainan,19.1959,109.7453,2020-01-28,40,1,0,39
1887,China,Hainan,19.1959,109.7453,2020-01-29,43,1,0,42
1888,China,Hainan,19.1959,109.7453,2020-01-30,46,1,1,44
1889,China,Hainan,19.1959,109.7453,2020-01-31,52,1,1,50
1890,China,Hainan,19.1959,109.7453,2020-02-01,62,1,1,60
1891,China,Hainan,19.1959,109.7453,2020-02-02,64,1,4,59
1892,China,Hainan,19.1959,109.7453,2020-02-03,72,1,4,67
1893,China,Hainan,19.1959,109.7453,2020-02-04,80,1,5,74
1894,China,Hainan,19.1959,109.7453,2020-02-05,99,1,5,93
1895,China,Hainan,19.1959,109.7453,2020-02-06,106,1,8,97
1896,China,Hainan,19.1959,109.7453,2020-02-07,117,2,10,105
1897,China,Hainan,19.1959,109.7453,2020-02-08,124,2,14,108
1898,China,Hainan,19.1959,109.7453,2020-02-09,131,3,19,109
1899,China,Hainan,19.1959,109.7453,2020-02-10,138,3,19,116
1900,China,Hainan,19.1959,109.7453,2020-02-11,144,3,20,121
1901,China,Hainan,19.1959,109.7453,2020-02-12,157,4,27,126
1902,China,Hainan,19.1959,109.7453,2020-02-13,157,4,30,123
1903,China,Hainan,19.1959,109.7453,2020-02-14,159,4,43,112
1904,China,Hainan,19.1959,109.7453,2020-02-15,162,4,39,119
1905,China,Hainan,19.1959,109.7453,2020-02-16,162,4,52,106
1906,China,Hainan,19.1959,109.7453,2020-02-17,163,4,59,100
1907,China,Hainan,19.1959,109.7453,2020-02-18,163,4,79,80
1908,China,Hainan,19.1959,109.7453,2020-02-19,168,4,84,80
1909,China,Hainan,19.1959,109.7453,2020-02-20,168,4,86,78
1910,China,Hainan,19.1959,109.7453,2020-02-21,168,4,95,69
1911,China,Hainan,19.1959,109.7453,2020-02-22,168,4,104,60
1912,China,Hainan,19.1959,109.7453,2020-02-23,168,5,106,57
1913,China,Hainan,19.1959,109.7453,2020-02-24,168,5,116,47
1914,China,Hainan,19.1959,109.7453,2020-02-25,168,5,124,39
1915,China,Hainan,19.1959,109.7453,2020-02-26,168,5,129,34
1916,China,Hainan,19.1959,109.7453,2020-02-27,168,5,131,32
1917,China,Hainan,19.1959,109.7453,2020-02-28,168,5,133,30
1918,China,Hainan,19.1959,109.7453,2020-02-29,168,5,148,15
1919,China,Hainan,19.1959,109.7453,2020-03-01,168,5,149,14
1920,China,Hainan,19.1959,109.7453,2020-03-02,168,5,151,12
1921,China,Hainan,19.1959,109.7453,2020-03-03,168,5,155,8
1922,China,Hainan,19.1959,109.7453,2020-03-04,168,5,158,5
1923,China,Hainan,19.1959,109.7453,2020-03-05,168,6,158,4
1924,China,Hainan,19.1959,109.7453,2020-03-06,168,6,158,4
1925,China,Hainan,19.1959,109.7453,2020-03-07,168,6,158,4
1926,China,Hainan,19.1959,109.7453,2020-03-08,168,6,159,3
1927,China,Hebei,38.0428,114.5149,2020-01-22,1,0,0,1
1928,China,Hebei,38.0428,114.5149,2020-01-23,1,1,0,0
1929,China,Hebei,38.0428,114.5149,2020-01-24,2,1,0,1
1930,China,Hebei,38.0428,114.5149,2020-01-25,8,1,0,7
1931,China,Hebei,38.0428,114.5149,2020-01-26,13,1,0,12
1932,China,Hebei,38.0428,114.5149,2020-01-27,18,1,0,17
1933,China,Hebei,38.0428,114.5149,2020-01-28,33,1,0,32
1934,China,Hebei,38.0428,114.5149,2020-01-29,48,1,0,47
1935,China,Hebei,38.0428,114.5149,2020-01-30,65,1,0,64
1936,China,Hebei,38.0428,114.5149,2020-01-31,82,1,0,81
1937,China,Hebei,38.0428,114.5149,2020-02-01,96,1,0,95
1938,China,Hebei,38.0428,114.5149,2020-02-02,104,1,3,100
1939,China,Hebei,38.0428,114.5149,2020-02-03,113,1,3,109
1940,China,Hebei,38.0428,114.5149,2020-02-04,126,1,4,121
1941,China,Hebei,38.0428,114.5149,2020-02-05,135,1,6,128
1942,China,Hebei,38.0428,114.5149,2020-02-06,157,1,13,143
1943,China,Hebei,38.0428,114.5149,2020-02-07,172,1,22,149
1944,China,Hebei,38.0428,114.5149,2020-02-08,195,1,30,164
1945,China,Hebei,38.0428,114.5149,2020-02-09,206,2,34,170
1946,China,Hebei,38.0428,114.5149,2020-02-10,218,2,41,175
1947,China,Hebei,38.0428,114.5149,2020-02-11,239,2,48,189
1948,China,Hebei,38.0428,114.5149,2020-02-12,251,2,54,195
1949,China,Hebei,38.0428,114.5149,2020-02-13,265,3,68,194
1950,China,Hebei,38.0428,114.5149,2020-02-14,283,3,87,193
1951,China,Hebei,38.0428,114.5149,2020-02-15,291,3,101,187
1952,China,Hebei,38.0428,114.5149,2020-02-16,300,3,105,192
1953,China,Hebei,38.0428,114.5149,2020-02-17,301,3,122,176
1954,China,Hebei,38.0428,114.5149,2020-02-18,306,4,136,166
1955,China,Hebei,38.0428,114.5149,2020-02-19,306,4,152,150
1956,China,Hebei,38.0428,114.5149,2020-02-20,307,5,169,133
1957,China,Hebei,38.0428,114.5149,2020-02-21,308,5,184,119
1958,China,Hebei,38.0428,114.5149,2020-02-22,309,6,203,100
1959,China,Hebei,38.0428,114.5149,2020-02-23,311,6,219,86
1960,China,Hebei,38.0428,114.5149,2020-02-24,311,6,234,71
1961,China,Hebei,38.0428,114.5149,2020-02-25,311,6,248,57
1962,China,Hebei,38.0428,114.5149,2020-02-26,312,6,261,45
1963,China,Hebei,38.0428,114.5149,2020-02-27,317,6,274,37
1964,China,Hebei,38.0428,114.5149,2020-02-28,318,6,277,35
1965,China,Hebei,38.0428,114.5149,2020-02-29,318,6,282,30
1966,China,Hebei,38.0428,114.5149,2020-03-01,318,6,294,18
1967,China,Hebei,38.0428,114.5149,2020-03-02,318,6,296,16
1968,China,Hebei,38.0428,114.5149,2020-03-03,318,6,300,12
1969,China,Hebei,38.0428,114.5149,2020-03-04,318,6,301,11
1970,China,Hebei,38.0428,114.5149,2020-03-05,318,6,304,8
1971,China,Hebei,38.0428,114.5149,2020-03-06,318,6,305,7
1972,China,Hebei,38.0428,114.5149,2020-03-07,318,6,307,5
1973,China,Hebei,38.0428,114.5149,2020-03-08,318,6,307,5
1974,China,Heilongjiang,47.862,127.7615,2020-01-22,0,0,0,0
1975,China,Heilongjiang,47.862,127.7615,2020-01-23,2,0,0,2
1976,China,Heilongjiang,47.862,127.7615,2020-01-24,4,1,0,3
1977,China,Heilongjiang,47.862,127.7615,2020-01-25,9,1,0,8
1978,China,Heilongjiang,47.862,127.7615,2020-01-26,15,1,0,14
1979,China,Heilongjiang,47.862,127.7615,2020-01-27,21,1,0,20
1980,China,Heilongjiang,47.862,127.7615,2020-01-28,33,1,0,32
1981,China,Heilongjiang,47.862,127.7615,2020-01-29,38,1,0,37
1982,China,Heilongjiang,47.862,127.7615,2020-01-30,44,2,0,42
1983,China,Heilongjiang,47.862,127.7615,2020-01-31,59,2,0,57
1984,China,Heilongjiang,47.862,127.7615,2020-02-01,80,2,2,76
1985,China,Heilongjiang,47.862,127.7615,2020-02-02,95,2,2,91
1986,China,Heilongjiang,47.862,127.7615,2020-02-03,121,2,2,117
1987,China,Heilongjiang,47.862,127.7615,2020-02-04,155,2,4,149
1988,China,Heilongjiang,47.862,127.7615,2020-02-05,190,2,7,181
1989,China,Heilongjiang,47.862,127.7615,2020-02-06,227,3,8,216
1990,China,Heilongjiang,47.862,127.7615,2020-02-07,277,3,12,262
1991,China,Heilongjiang,47.862,127.7615,2020-02-08,295,5,13,277
1992,China,Heilongjiang,47.862,127.7615,2020-02-09,307,6,14,287
1993,China,Heilongjiang,47.862,127.7615,2020-02-10,331,7,30,294
1994,China,Heilongjiang,47.862,127.7615,2020-02-11,360,8,28,324
1995,China,Heilongjiang,47.862,127.7615,2020-02-12,378,8,31,339
1996,China,Heilongjiang,47.862,127.7615,2020-02-13,395,9,33,353
1997,China,Heilongjiang,47.862,127.7615,2020-02-14,419,11,47,361
1998,China,Heilongjiang,47.862,127.7615,2020-02-15,425,11,68,346
1999,China,Heilongjiang,47.862,127.7615,2020-02-16,445,11,79,355
2000,China,Heilongjiang,47.862,127.7615,2020-02-17,457,11,85,361
2001,China,Heilongjiang,47.862,127.7615,2020-02-18,464,11,111,342
2002,China,Heilongjiang,47.862,127.7615,2020-02-19,470,12,120,338
2003,China,Heilongjiang,47.862,127.7615,2020-02-20,476,12,136,328
2004,China,Heilongjiang,47.862,127.7615,2020-02-21,479,12,175,292
2005,China,Heilongjiang,47.862,127.7615,2020-02-22,479,12,204,263
2006,China,Heilongjiang,47.862,127.7615,2020-02-23,480,12,222,246
2007,China,Heilongjiang,47.862,127.7615,2020-02-24,480,12,227,241
2008,China,Heilongjiang,47.862,127.7615,2020-02-25,480,12,243,225
2009,China,Heilongjiang,47.862,127.7615,2020-02-26,480,12,249,219
2010,China,Heilongjiang,47.862,127.7615,2020-02-27,480,13,270,197
2011,China,Heilongjiang,47.862,127.7615,2020-02-28,480,13,283,184
2012,China,Heilongjiang,47.862,127.7615,2020-02-29,480,13,301,166
2013,China,Heilongjiang,47.862,127.7615,2020-03-01,480,13,342,125
2014,China,Heilongjiang,47.862,127.7615,2020-03-02,480,13,356,111
2015,China,Heilongjiang,47.862,127.7615,2020-03-03,480,13,366,101
2016,China,Heilongjiang,47.862,127.7615,2020-03-04,480,13,373,94
2017,China,Heilongjiang,47.862,127.7615,2020-03-05,481,13,379,89
2018,China,Heilongjiang,47.862,127.7615,2020-03-06,481,13,396,72
2019,China,Heilongjiang,47.862,127.7615,2020-03-07,481,13,403,65
2020,China,Heilongjiang,47.862,127.7615,2020-03-08,481,13,412,56
2021,China,Henan,33.882020000000004,113.614,2020-01-22,5,0,0,5
2022,China,Henan,33.882020000000004,113.614,2020-01-23,5,0,0,5
2023,China,Henan,33.882020000000004,113.614,2020-01-24,9,0,0,9
2024,China,Henan,33.882020000000004,113.614,2020-01-25,32,0,0,32
2025,China,Henan,33.882020000000004,113.614,2020-01-26,83,1,0,82
2026,China,Henan,33.882020000000004,113.614,2020-01-27,128,1,0,127
2027,China,Henan,33.882020000000004,113.614,2020-01-28,168,1,0,167
2028,China,Henan,33.882020000000004,113.614,2020-01-29,206,2,1,203
2029,China,Henan,33.882020000000004,113.614,2020-01-30,278,2,2,274
2030,China,Henan,33.882020000000004,113.614,2020-01-31,352,2,3,347
2031,China,Henan,33.882020000000004,113.614,2020-02-01,422,2,3,417
2032,China,Henan,33.882020000000004,113.614,2020-02-02,493,2,10,481
2033,China,Henan,33.882020000000004,113.614,2020-02-03,566,2,16,548
2034,China,Henan,33.882020000000004,113.614,2020-02-04,675,2,27,646
2035,China,Henan,33.882020000000004,113.614,2020-02-05,764,2,47,715
2036,China,Henan,33.882020000000004,113.614,2020-02-06,851,2,56,793
2037,China,Henan,33.882020000000004,113.614,2020-02-07,914,3,86,825
2038,China,Henan,33.882020000000004,113.614,2020-02-08,981,4,116,861
2039,China,Henan,33.882020000000004,113.614,2020-02-09,1033,6,153,874
2040,China,Henan,33.882020000000004,113.614,2020-02-10,1073,6,191,876
2041,China,Henan,33.882020000000004,113.614,2020-02-11,1105,7,218,880
2042,China,Henan,33.882020000000004,113.614,2020-02-12,1135,8,246,881
2043,China,Henan,33.882020000000004,113.614,2020-02-13,1169,10,296,863
2044,China,Henan,33.882020000000004,113.614,2020-02-14,1184,11,357,816
2045,China,Henan,33.882020000000004,113.614,2020-02-15,1212,13,391,808
2046,China,Henan,33.882020000000004,113.614,2020-02-16,1231,13,440,778
2047,China,Henan,33.882020000000004,113.614,2020-02-17,1246,16,509,721
2048,China,Henan,33.882020000000004,113.614,2020-02-18,1257,19,522,716
2049,China,Henan,33.882020000000004,113.614,2020-02-19,1262,19,573,670
2050,China,Henan,33.882020000000004,113.614,2020-02-20,1265,19,637,609
2051,China,Henan,33.882020000000004,113.614,2020-02-21,1267,19,736,512
2052,China,Henan,33.882020000000004,113.614,2020-02-22,1270,19,830,421
2053,China,Henan,33.882020000000004,113.614,2020-02-23,1271,19,868,384
2054,China,Henan,33.882020000000004,113.614,2020-02-24,1271,19,943,309
2055,China,Henan,33.882020000000004,113.614,2020-02-25,1271,19,1002,250
2056,China,Henan,33.882020000000004,113.614,2020-02-26,1271,19,1033,219
2057,China,Henan,33.882020000000004,113.614,2020-02-27,1272,20,1068,184
2058,China,Henan,33.882020000000004,113.614,2020-02-28,1272,20,1112,140
2059,China,Henan,33.882020000000004,113.614,2020-02-29,1272,21,1170,81
2060,China,Henan,33.882020000000004,113.614,2020-03-01,1272,22,1198,52
2061,China,Henan,33.882020000000004,113.614,2020-03-02,1272,22,1205,45
2062,China,Henan,33.882020000000004,113.614,2020-03-03,1272,22,1231,19
2063,China,Henan,33.882020000000004,113.614,2020-03-04,1272,22,1234,16
2064,China,Henan,33.882020000000004,113.614,2020-03-05,1272,22,1239,11
2065,China,Henan,33.882020000000004,113.614,2020-03-06,1272,22,1244,6
2066,China,Henan,33.882020000000004,113.614,2020-03-07,1272,22,1244,6
2067,China,Henan,33.882020000000004,113.614,2020-03-08,1272,22,1247,3
2068,China,Hubei,30.9756,112.2707,2020-01-22,444,17,28,399
2069,China,Hubei,30.9756,112.2707,2020-01-23,444,17,28,399
2070,China,Hubei,30.9756,112.2707,2020-01-24,549,24,31,494
2071,China,Hubei,30.9756,112.2707,2020-01-25,761,40,32,689
2072,China,Hubei,30.9756,112.2707,2020-01-26,1058,52,42,964
2073,China,Hubei,30.9756,112.2707,2020-01-27,1423,76,45,1302
2074,China,Hubei,30.9756,112.2707,2020-01-28,3554,125,80,3349
2075,China,Hubei,30.9756,112.2707,2020-01-29,3554,125,88,3341
2076,China,Hubei,30.9756,112.2707,2020-01-30,4903,162,90,4651
2077,China,Hubei,30.9756,112.2707,2020-01-31,5806,204,141,5461
2078,China,Hubei,30.9756,112.2707,2020-02-01,7153,249,168,6736
2079,China,Hubei,30.9756,112.2707,2020-02-02,11177,350,295,10532
2080,China,Hubei,30.9756,112.2707,2020-02-03,13522,414,386,12722
2081,China,Hubei,30.9756,112.2707,2020-02-04,16678,479,522,15677
2082,China,Hubei,30.9756,112.2707,2020-02-05,19665,549,633,18483
2083,China,Hubei,30.9756,112.2707,2020-02-06,22112,618,817,20677
2084,China,Hubei,30.9756,112.2707,2020-02-07,24953,699,1115,23139
2085,China,Hubei,30.9756,112.2707,2020-02-08,27100,780,1439,24881
2086,China,Hubei,30.9756,112.2707,2020-02-09,29631,871,1795,26965
2087,China,Hubei,30.9756,112.2707,2020-02-10,31728,974,2222,28532
2088,China,Hubei,30.9756,112.2707,2020-02-11,33366,1068,2639,29659
2089,China,Hubei,30.9756,112.2707,2020-02-12,33366,1068,2686,29612
2090,China,Hubei,30.9756,112.2707,2020-02-13,48206,1310,3459,43437
2091,China,Hubei,30.9756,112.2707,2020-02-14,54406,1457,4774,48175
2092,China,Hubei,30.9756,112.2707,2020-02-15,56249,1596,5623,49030
2093,China,Hubei,30.9756,112.2707,2020-02-16,58182,1696,6639,49847
2094,China,Hubei,30.9756,112.2707,2020-02-17,59989,1789,7862,50338
2095,China,Hubei,30.9756,112.2707,2020-02-18,61682,1921,9128,50633
2096,China,Hubei,30.9756,112.2707,2020-02-19,62031,2029,10337,49665
2097,China,Hubei,30.9756,112.2707,2020-02-20,62442,2144,11788,48510
2098,China,Hubei,30.9756,112.2707,2020-02-21,62662,2144,11881,48637
2099,China,Hubei,30.9756,112.2707,2020-02-22,64084,2346,15299,46439
2100,China,Hubei,30.9756,112.2707,2020-02-23,64084,2346,15343,46395
2101,China,Hubei,30.9756,112.2707,2020-02-24,64287,2495,16748,45044
2102,China,Hubei,30.9756,112.2707,2020-02-25,64786,2563,18971,43252
2103,China,Hubei,30.9756,112.2707,2020-02-26,65187,2615,20969,41603
2104,China,Hubei,30.9756,112.2707,2020-02-27,65596,2641,23383,39572
2105,China,Hubei,30.9756,112.2707,2020-02-28,65914,2682,26403,36829
2106,China,Hubei,30.9756,112.2707,2020-02-29,66337,2727,28993,34617
2107,China,Hubei,30.9756,112.2707,2020-03-01,66907,2761,31536,32610
2108,China,Hubei,30.9756,112.2707,2020-03-02,67103,2803,33934,30366
2109,China,Hubei,30.9756,112.2707,2020-03-03,67217,2835,36208,28174
2110,China,Hubei,30.9756,112.2707,2020-03-04,67332,2871,38557,25904
2111,China,Hubei,30.9756,112.2707,2020-03-05,67466,2902,40592,23972
2112,China,Hubei,30.9756,112.2707,2020-03-06,67592,2931,42033,22628
2113,China,Hubei,30.9756,112.2707,2020-03-07,67666,2959,43500,21207
2114,China,Hubei,30.9756,112.2707,2020-03-08,67707,2986,45235,19486
2115,China,Hunan,27.6104,111.7088,2020-01-22,4,0,0,4
2116,China,Hunan,27.6104,111.7088,2020-01-23,9,0,0,9
2117,China,Hunan,27.6104,111.7088,2020-01-24,24,0,0,24
2118,China,Hunan,27.6104,111.7088,2020-01-25,43,0,0,43
2119,China,Hunan,27.6104,111.7088,2020-01-26,69,0,0,69
2120,China,Hunan,27.6104,111.7088,2020-01-27,100,0,0,100
2121,China,Hunan,27.6104,111.7088,2020-01-28,143,0,0,143
2122,China,Hunan,27.6104,111.7088,2020-01-29,221,0,0,221
2123,China,Hunan,27.6104,111.7088,2020-01-30,277,0,2,275
2124,China,Hunan,27.6104,111.7088,2020-01-31,332,0,2,330
2125,China,Hunan,27.6104,111.7088,2020-02-01,389,0,8,381
2126,China,Hunan,27.6104,111.7088,2020-02-02,463,0,16,447
2127,China,Hunan,27.6104,111.7088,2020-02-03,521,0,22,499
2128,China,Hunan,27.6104,111.7088,2020-02-04,593,0,31,562
2129,China,Hunan,27.6104,111.7088,2020-02-05,661,0,54,607
2130,China,Hunan,27.6104,111.7088,2020-02-06,711,0,81,630
2131,China,Hunan,27.6104,111.7088,2020-02-07,772,0,112,660
2132,China,Hunan,27.6104,111.7088,2020-02-08,803,1,156,646
2133,China,Hunan,27.6104,111.7088,2020-02-09,838,1,186,651
2134,China,Hunan,27.6104,111.7088,2020-02-10,879,1,208,670
2135,China,Hunan,27.6104,111.7088,2020-02-11,912,1,247,664
2136,China,Hunan,27.6104,111.7088,2020-02-12,946,2,304,640
2137,China,Hunan,27.6104,111.7088,2020-02-13,968,2,339,627
2138,China,Hunan,27.6104,111.7088,2020-02-14,988,2,364,622
2139,China,Hunan,27.6104,111.7088,2020-02-15,1001,2,425,574
2140,China,Hunan,27.6104,111.7088,2020-02-16,1004,3,464,537
2141,China,Hunan,27.6104,111.7088,2020-02-17,1006,3,498,505
2142,China,Hunan,27.6104,111.7088,2020-02-18,1007,4,527,476
2143,China,Hunan,27.6104,111.7088,2020-02-19,1008,4,561,443
2144,China,Hunan,27.6104,111.7088,2020-02-20,1010,4,634,372
2145,China,Hunan,27.6104,111.7088,2020-02-21,1011,4,661,346
2146,China,Hunan,27.6104,111.7088,2020-02-22,1013,4,692,317
2147,China,Hunan,27.6104,111.7088,2020-02-23,1016,4,714,298
2148,China,Hunan,27.6104,111.7088,2020-02-24,1016,4,731,281
2149,China,Hunan,27.6104,111.7088,2020-02-25,1016,4,768,244
2150,China,Hunan,27.6104,111.7088,2020-02-26,1016,4,783,229
2151,China,Hunan,27.6104,111.7088,2020-02-27,1017,4,804,209
2152,China,Hunan,27.6104,111.7088,2020-02-28,1017,4,830,183
2153,China,Hunan,27.6104,111.7088,2020-02-29,1018,4,846,168
2154,China,Hunan,27.6104,111.7088,2020-03-01,1018,4,866,148
2155,China,Hunan,27.6104,111.7088,2020-03-02,1018,4,887,127
2156,China,Hunan,27.6104,111.7088,2020-03-03,1018,4,906,108
2157,China,Hunan,27.6104,111.7088,2020-03-04,1018,4,916,98
2158,China,Hunan,27.6104,111.7088,2020-03-05,1018,4,938,76
2159,China,Hunan,27.6104,111.7088,2020-03-06,1018,4,955,59
2160,China,Hunan,27.6104,111.7088,2020-03-07,1018,4,960,54
2161,China,Hunan,27.6104,111.7088,2020-03-08,1018,4,968,46
2162,China,Inner Mongolia,44.0935,113.9448,2020-01-22,0,0,0,0
2163,China,Inner Mongolia,44.0935,113.9448,2020-01-23,0,0,0,0
2164,China,Inner Mongolia,44.0935,113.9448,2020-01-24,1,0,0,1
2165,China,Inner Mongolia,44.0935,113.9448,2020-01-25,7,0,0,7
2166,China,Inner Mongolia,44.0935,113.9448,2020-01-26,7,0,0,7
2167,China,Inner Mongolia,44.0935,113.9448,2020-01-27,11,0,0,11
2168,China,Inner Mongolia,44.0935,113.9448,2020-01-28,15,0,0,15
2169,China,Inner Mongolia,44.0935,113.9448,2020-01-29,16,0,0,16
2170,China,Inner Mongolia,44.0935,113.9448,2020-01-30,19,0,0,19
2171,China,Inner Mongolia,44.0935,113.9448,2020-01-31,20,0,1,19
2172,China,Inner Mongolia,44.0935,113.9448,2020-02-01,23,0,1,22
2173,China,Inner Mongolia,44.0935,113.9448,2020-02-02,27,0,1,26
2174,China,Inner Mongolia,44.0935,113.9448,2020-02-03,34,0,1,33
2175,China,Inner Mongolia,44.0935,113.9448,2020-02-04,35,0,1,34
